Interval,Sv_mean,NASC,Height_mean,Date_M,Time_M
2555341,-77.636324,23.373487,31.467631,20180802, 10:04:59.2400
2555342,-78.494097,19.197169,31.488723,20180802, 10:14:59.2000
2555343,-78.912389,17.417742,31.458565,20180802, 10:24:59.2000
2555344,-79.306357,15.946488,31.536167,20180802, 10:34:59.2000
2555345,-77.653847,23.320143,31.52275,20180802, 10:44:59.2000
2555346,-78.879335,17.615855,31.575149,20180802, 10:54:59.2000
2555347,-76.523774,30.28148,31.5546,20180802, 11:04:59.1900
2555348,-76.510243,30.483316,31.666107,20180802, 11:14:59.1600
2555349,-78.359702,19.937566,31.706661,20180802, 11:24:59.1300
2555350,-78.589045,18.93469,31.744676,20180802, 11:34:59.1300
2555351,-78.637166,18.773289,31.824756,20180802, 11:44:59.1300
2555352,-78.894893,17.718331,31.872803,20180802, 11:54:59.1300
2555353,-77.933551,22.126035,31.898248,20180802, 12:04:59.1300
2555354,-75.026841,43.302279,31.967086,20180802, 12:14:59.1000
2555355,-71.211877,104.793537,32.138849,20180802, 12:24:59.0700
2555356,-73.232004,65.839653,32.151118,20180802, 12:34:59.0700
2555357,-74.729799,46.772558,32.246247,20180802, 12:44:59.0700
2555358,-77.492891,24.825264,32.336359,20180802, 12:54:59.0700
2555359,-72.607065,76.490573,32.34615,20180802, 13:04:59.0700
2555360,-75.523249,39.033779,32.305294,20180802, 13:14:59.0600
2555361,-72.201478,83.936953,32.330255,20180802, 13:24:59.0200
2555362,-76.071191,34.393521,32.292663,20180802, 13:34:59.0100
2555363,-71.5595,97.287629,32.323305,20180802, 13:44:59.0100
2555364,-74.42058,50.501798,32.424477,20180802, 13:54:59.0100
2555365,-70.047072,138.485702,32.480321,20180802, 14:04:59.0100
2555366,-70.689744,119.475132,32.490778,20180802, 14:15:00.0100
2555367,-75.477446,39.674643,32.4912,20180802, 14:24:59.9700
2555368,-72.935174,71.196825,32.470289,20180802, 14:34:59.9500
2555369,-64.538172,492.538696,32.4912,20180802, 14:44:59.9500
2555370,-74.202671,53.209664,32.4912,20180802, 14:54:59.9500
2555371,-74.845032,45.893834,32.4912,20180802, 15:04:59.9500
2555372,-73.512523,62.374246,32.4912,20180802, 15:14:59.9500
2555373,-72.53067,78.197095,32.4912,20180802, 15:24:59.9200
2555374,-75.908803,35.923389,32.4912,20180802, 15:34:59.8800
2555375,-75.110641,43.17114,32.4912,20180802, 15:44:59.8800
2555376,-72.215355,84.085683,32.4912,20180802, 15:54:59.8800
2555377,-71.704567,94.580343,32.4912,20180802, 16:04:59.8800
2555378,-74.826326,46.091942,32.4912,20180802, 16:14:59.8800
2555379,-70.585124,122.38069,32.488783,20180802, 16:24:59.8800
2555380,-73.992927,55.8425,32.4912,20180802, 16:34:59.8500
2555381,-73.092953,68.700878,32.4912,20180802, 16:44:59.8200
2555382,-74.111693,54.336073,32.4912,20180802, 16:54:59.8200
2555383,-68.014799,221.196191,32.4912,20180802, 17:04:59.8200
2555384,-73.826654,58.021935,32.4912,20180802, 17:14:59.8200
2555385,-74.519539,49.465642,32.4912,20180802, 17:24:59.8200
2555386,-75.930175,35.747041,32.4912,20180802, 17:34:59.7900
2555387,-75.562589,38.904398,32.4912,20180802, 17:44:59.7600
2555388,-76.079852,34.536029,32.4912,20180802, 17:54:59.7600
2555389,-76.014852,35.05681,32.4912,20180802, 18:04:59.7600
2555390,-75.63853,38.230022,32.4912,20180802, 18:14:59.7600
2555391,-77.018359,27.824139,32.4912,20180802, 18:24:59.7600
2555392,-76.242469,33.264421,32.488903,20180802, 18:34:59.7400
2555393,-76.391047,32.147918,32.4912,20180802, 18:44:59.7000
2555394,-72.676487,75.61517,32.4912,20180802, 18:54:59.7000
2555395,-78.944117,17.839635,32.456811,20180802, 19:04:59.7000
2555396,-77.513636,24.646515,32.257246,20180802, 19:14:59.7100
2555397,-71.859936,90.104976,32.081192,20180802, 19:24:59.7000
2555398,-72.594806,75.630718,31.892385,20180802, 19:34:59.7000
2555399,-77.244315,25.822592,31.764318,20180802, 19:44:59.6600
2555400,-79.437974,15.518169,31.633411,20180802, 19:54:59.6300
2555401,-999,0,31.319375,20180802, 20:04:59.6300
2555402,-100.314274,0.124931,31.1605,20180802, 20:14:59.6300
2555403,-94.40344,0.48995,31.333125,20180802, 20:24:59.6300
2555404,-92.875968,0.694368,31.238813,20180802, 20:34:59.6300
2555405,-81.302727,9.943088,31.138817,20180802, 20:44:59.6100
2555406,-72.489229,75.415362,31.037799,20180802, 20:54:59.5700
2555407,-73.687849,57.09733,30.967692,20180802, 21:04:59.5700
2555408,-72.510257,74.769921,30.921517,20180802, 21:14:59.5700
2555409,-71.407255,96.30489,30.894562,20180802, 21:24:59.5700
2555410,-71.408602,96.161649,30.858179,20180802, 21:34:59.5700
2555411,-71.830108,87.113256,30.803725,20180802, 21:44:59.5600
2555412,-72.4855,74.683684,30.710288,20180802, 21:54:59.5300
2555413,-72.075598,82.013116,30.686778,20180802, 22:04:59.5100
2555414,-70.842669,108.972175,30.696629,20180802, 22:14:59.5100
2555415,-72.471015,74.916384,30.703398,20180802, 22:24:59.5100
2555416,-70.642499,114.398137,30.773506,20180802, 22:34:59.5100
2555417,-70.599855,115.730235,30.827658,20180802, 22:44:59.5100
2555418,-69.998084,133.383501,30.932759,20180802, 22:54:59.4800
2555419,-70.382773,122.482525,31.035563,20180802, 23:04:59.4500
2555420,-70.12108,130.134188,31.046139,20180802, 23:14:59.4500
2555421,-70.963456,107.584701,31.160487,20180802, 23:24:59.4500
2555422,-70.344108,124.193931,31.190283,20180802, 23:34:59.4500
2555423,-70.452085,121.397503,31.255495,20180802, 23:44:59.4500
2555424,-70.830619,111.471403,31.313636,20180802, 23:54:59.4300
2555425,-70.907916,109.789007,31.394864,20180803, 00:04:59.3900
2555426,-71.084352,105.709723,31.481712,20180803, 00:14:59.3800
2555427,-70.355532,125.127757,31.50758,20180803, 00:24:59.3800
2555428,-68.843026,177.727941,31.591225,20180803, 00:34:59.3800
2555429,-69.392663,157.085131,31.689073,20180803, 00:44:59.3800
2555430,-69.132741,167.178478,31.76601,20180803, 00:54:59.3800
2555431,-68.735303,183.601679,31.835755,20180803, 01:04:59.3600
2555432,-68.73514,183.93626,31.892567,20180803, 01:14:59.3200
2555433,-67.882534,223.964303,31.911,20180803, 01:24:59.3200
2555434,-66.659682,296.93952,31.925989,20180803, 01:34:59.3200
2555435,-65.725758,368.425518,31.947263,20180803, 01:44:59.3200
2555436,-61.318976,1016.700286,31.95941,20180803, 01:54:59.3200
2555437,-66.095229,338.762476,31.983525,20180803, 02:04:59.3100
2555438,-66.987933,275.899188,31.992772,20180803, 02:14:59.2600
2555439,-67.008924,274.800722,32.019788,20180803, 02:24:59.2600
2555440,-68.063934,215.577653,32.026194,20180803, 02:34:59.2600
2555441,-67.924834,222.80167,32.05605,20180803, 02:44:59.2600
2555442,-67.900369,224.060324,32.05605,20180803, 02:54:59.2600
2555443,-69.218942,165.480126,32.073637,20180803, 03:04:59.2500
2555444,-71.306927,102.37648,32.092313,20180803, 03:14:59.2100
2555445,-72.155723,84.201637,32.092313,20180803, 03:24:59.2000
2555446,-73.263515,65.244123,32.092313,20180803, 03:34:59.2000
2555447,-66.064271,342.726106,32.12791,20180803, 03:44:59.2000
2555448,-74.830626,45.532412,32.128575,20180803, 03:54:59.2000
2555449,-75.713845,37.153417,32.128575,20180803, 04:04:59.2000
2555450,-76.664289,29.866749,32.14586,20180803, 04:14:59.1700
2555451,-76.603248,30.307382,32.164838,20180803, 04:24:59.1300
2555452,-74.768831,46.237046,32.164838,20180803, 04:34:59.1300
2555453,-72.840466,72.081957,32.164838,20180803, 04:44:59.1300
2555454,-72.422219,79.597988,32.257609,20180803, 04:54:59.1300
2555455,-72.687068,75.431168,32.4912,20180803, 05:04:59.1300
2555456,-71.965232,89.05751,32.486425,20180803, 05:14:59.1200
2555457,-72.835689,72.715453,32.411846,20180803, 05:24:59.0800
2555458,-72.663008,75.257624,32.237363,20180803, 05:34:59.0700
2555459,-74.823254,45.762146,32.235912,20180803, 05:44:59.0700
2555460,-66.325338,324.076246,32.26184,20180803, 05:54:59.0700
2555461,-80.689582,11.867595,32.272235,20180803, 06:04:59.0700
2555462,-79.205283,16.703648,32.273625,20180803, 06:14:59.0700
2555463,-80.057863,13.726293,32.273625,20180803, 06:24:59.0300
2555464,-79.334638,16.213465,32.273625,20180803, 06:34:59.0100
