Interval,Sv_mean,NASC,Height_mean,Date_M,Time_M
2562002,-87.103378,1.688396,20.105743,20180917, 16:14:59.0600
2560563,-74.706118,19.673018,13.489348,20180907, 16:24:59.1200
2562003,-87.082755,1.733122,20.540591,20180917, 16:24:59.0600
2560564,-81.932679,3.600798,13.036913,20180907, 16:34:59.1200
2562004,-85.982053,2.225492,20.471027,20180917, 16:34:59.0600
2560565,-81.789936,3.617283,12.673139,20180907, 16:44:59.1200
2562005,-83.696042,3.660746,19.892157,20180917, 16:44:59.0600
2560566,-81.606363,4.290378,14.409207,20180907, 16:54:59.1000
2562006,-84.615365,3.1071,20.864113,20180917, 16:54:59.0300
2560567,-82.633288,3.335068,14.18867,20180907, 17:04:59.0600
2562007,-77.929615,14.510342,20.900052,20180917, 17:04:59.9900
2560568,-81.498633,4.406492,14.436585,20180907, 17:14:59.0600
2562008,-82.490771,5.047676,20.781495,20180917, 17:14:59.9900
2560569,-81.684381,4.198775,14.35717,20180907, 17:24:59.0600
2562009,-81.74039,6.019016,20.848399,20180917, 17:24:59.9900
2560570,-82.172897,3.87361,14.822236,20180907, 17:34:59.0700
2562010,-80.242317,8.535096,20.938632,20180917, 17:34:59.9900
2560571,-82.996268,3.256421,15.06175,20180907, 17:44:59.0600
2562011,-83.627582,3.928641,21.013998,20180917, 17:44:59.9900
2560572,-79.956887,6.212972,14.272376,20180907, 17:54:59.0400
2562012,-85.496498,2.55563,21.02113,20180917, 17:54:59.9800
2562013,-85.169763,2.754105,21.011883,20180917, 18:04:59.9400
2560573,-78.776785,8.137771,14.245974,20180907, 18:05:00.0100
2560574,-78.503495,8.401702,13.810996,20180907, 18:14:59.9900
2562014,-88.82201,1.186573,20.989581,20180917, 18:14:59.9300
2560575,-79.033913,7.485939,13.904191,20180907, 18:24:59.9900
2562015,-88.147962,1.381806,20.929144,20180917, 18:24:59.9300
2560576,-78.572888,8.715298,14.557245,20180907, 18:34:59.9900
2562016,-85.695972,2.414363,20.792555,20180917, 18:34:59.9300
2560577,-79.047495,8.025324,14.952721,20180907, 18:44:58.9900
2562017,-77.122733,17.242347,20.624236,20180917, 18:44:59.9300
2560578,-78.027863,9.587371,14.125179,20180907, 18:54:59.9900
2562018,-78.680064,11.940735,20.443045,20180917, 18:54:59.9300
2560579,-76.975009,12.032388,13.911081,20180907, 19:04:59.9600
2562019,-78.507628,12.218058,20.103567,20180917, 19:04:59.9000
2560580,-76.105525,14.735248,13.944986,20180907, 19:14:59.9300
2562020,-77.883233,14.119782,20.121457,20180917, 19:14:59.8700
2560581,-75.437702,17.789595,14.43592,20180907, 19:24:59.9300
2562021,-74.395636,31.190824,19.911255,20180917, 19:24:59.8700
2560582,-68.521968,87.120812,14.382251,20180907, 19:34:59.9300
2562022,-79.04214,10.343898,19.248921,20180917, 19:34:59.8700
2560583,-65.39829,172.725789,13.889746,20180907, 19:44:59.9300
2562023,-76.157692,20.054243,19.208065,20180917, 19:44:59.8700
2560584,-65.381574,166.302881,13.321875,20180907, 19:54:59.9300
2562024,-75.312912,23.818479,18.780772,20180917, 19:54:59.8700
2560585,-66.737893,140.095317,15.336318,20180907, 20:04:59.9100
2562025,-75.218203,24.901384,19.211087,20180917, 20:04:59.8500
2560586,-67.070099,129.430303,15.29516,20180907, 20:14:59.8800
2562026,-76.256884,19.754971,19.358554,20180917, 20:14:59.8100
2560587,-69.252619,73.756274,14.40685,20180907, 20:24:59.8700
2562027,-75.761998,21.418856,18.728554,20180917, 20:24:59.8100
2560588,-70.949938,53.314505,15.393854,20180907, 20:34:59.8700
2562028,-75.562865,21.845139,18.245235,20180917, 20:34:59.8100
2560589,-72.365211,38.735021,15.492911,20180907, 20:44:59.8700
2562029,-74.731478,26.605644,18.349732,20180917, 20:44:59.8100
2560590,-75.195331,20.515854,15.744573,20180907, 20:54:59.8700
2562030,-72.409844,44.144277,17.838853,20180917, 20:54:59.8100
2560591,-75.199846,23.360516,17.946311,20180907, 21:04:59.8600
2562031,-74.377932,27.542006,17.510436,20180917, 21:04:59.8000
2560592,-74.656413,25.012019,16.955015,20180907, 21:14:59.8300
2562032,-70.54784,67.892003,17.869435,20180917, 21:14:59.7600
2560593,-73.056834,33.358387,15.645758,20180907, 21:24:59.8100
2562033,-71.055187,59.53048,17.610279,20180917, 21:24:59.7400
2560594,-75.628569,16.19177,13.729647,20180907, 21:34:59.8100
2562034,-71.361535,56.107827,17.810871,20180917, 21:34:59.7400
2560595,-75.367153,19.572412,15.62672,20180907, 21:44:59.8100
2562035,-75.280315,22.144571,17.330332,20180917, 21:44:59.7400
2560596,-75.473023,21.911547,17.926004,20180907, 21:54:59.8100
2562036,-74.070077,29.148978,17.263911,20180917, 21:54:59.7400
2560597,-74.00429,30.987028,18.076615,20180907, 22:04:59.8100
2562037,-73.97378,29.771747,17.246082,20180917, 22:04:59.7400
2560598,-75.790151,20.726753,18.241246,20180907, 22:14:59.7800
2562038,-72.291917,43.414292,17.073896,20180917, 22:14:59.7200
2560599,-73.762432,32.126118,17.725956,20180907, 22:24:59.7400
2562039,-74.332064,26.944048,16.950301,20180917, 22:24:59.6900
2560600,-72.064667,45.351054,16.926308,20180907, 22:34:59.7500
2562040,-76.013783,18.215307,16.878078,20180917, 22:34:59.6800
2560601,-71.962623,49.305408,17.974838,20180907, 22:44:59.7400
